id,fuente,titulo,moneda,precio_uf,precio_clp,gastos_comunes_clp,gastos_comunes_estimado,total_estimado_clp,dormitorios,banos,superficie_m2,antiguedad_anios,admite_mascotas,estacionamientos,bodegas,amoblado,piso,orientacion,direccion,comuna,barrio,metro_cercano,metro_dist_m,corredor,plazo_entrega,lat,lng,relevancia,match_perfecto,dentro_presupuesto,calza_dormitorios,es_nuevo,precio_anterior,precio_delta,grupo_carac,precio_grupo_prom,delta_grupo_pct,etiqueta_precio,url,google_maps
990c2741c6a70ba5,portalinmobiliario,Excelente Departamento De 1 Dormitorio En San Isidro,CLP,,280000,80000,False,360000,1,1,30.0,15,False,0,0,False,6,O,"San Isidro 1 - 300, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,601,True,,-33.4540333,-70.6420286,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-12.5,oferta,https://portalinmobiliario.com/MLC-2112622883-excelente-departamento-de-1-dormitorio-en-san-isidro-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4540333,-70.6420286"
81fe79daadfedc39,portalinmobiliario,Arriendo Depto 2204 De 1d En Metro Santa Isabel (172769),CLP,,280000,80000,False,360000,1,1,33.0,16,True,0,0,False,22,SO,"Manuel Antonio Tocornal, Santa Isabel, Santiago",Santiago,Santa Isabel,Bío Bío,556,True,,-33.4613311,-70.6372293,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-12.5,oferta,https://portalinmobiliario.com/MLC-2160897549-arriendo-depto-2204-de-1d-en-metro-santa-isabel-172769-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4613311,-70.6372293"
4a916f74fdb000bc,portalinmobiliario,Lira 254 Depto Estudio En Santiago Piso 3,CLP,,286300,75000,False,361300,1,1,23.0,,True,0,0,False,,,"Lira 254, Santiago., Santa Isabel, Santiago",Santiago,Santa Isabel,Universidad Católica,679,True,,-33.4464779,-70.6398798,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-10.5,oferta,https://portalinmobiliario.com/MLC-2081856293-lira-254-depto-estudio-en-santiago-piso-3-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4464779,-70.6398798"
d6fbe9dad7696018,portalinmobiliario,Cómodo Departamento En San Isidro Con Copiapó,CLP,,300000,65000,False,365000,1,1,31.0,17,True,0,0,False,3,N,"San Isidro 234, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,621,True,,-33.4463468,-70.6439886,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-6.2,normal,https://portalinmobiliario.com/MLC-2154966011-comodo-departamento-en-san-isidro-con-copiapo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4463468,-70.6439886"
656a003757e0e073,portalinmobiliario,Confort Y Diseño En Cada Rincón Del Hogar (152425),CLP,,305000,61000,False,366000,1,1,,18,False,0,0,False,2,S,"Santa Victoria, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,900,True,,-33.4488853,-70.6426919,50,False,False,True,False,,,Santiago · 1D,320000,-4.7,normal,https://portalinmobiliario.com/MLC-4345161636-confort-y-diseno-en-cada-rincon-del-hogar-152425-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4488853,-70.6426919"
dc07380d9c86b494,portalinmobiliario,Pp Dpto 1d/1b. Lira / Santa Isabel,CLP,,300000,69000,False,369000,1,1,28.0,,True,0,0,False,5,S,"Lira 399, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,832,True,,-33.4480303,-70.6395425,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-6.2,normal,https://portalinmobiliario.com/MLC-2169836869-pp-dpto-1d1b-lira-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4480303,-70.6395425"
220d44d01c07a756,portalinmobiliario,Marin 440 Metro Santa Lucia,CLP,,280000,90000,False,370000,1,1,30.0,7,True,0,0,False,1,SP,"Marín 440, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,756,True,,-33.4473459,-70.6409887,50,False,False,True,False,290000,-10000,Santa Isabel · 1D 1B · <35 m²,320000,-12.5,oferta,https://portalinmobiliario.com/MLC-2031485581-marin-440-metro-santa-lucia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4473459,-70.6409887"
6751d096e6937d45,portalinmobiliario,Departamento En Arriendo De 1 Dorm. En Santiago,CLP,,300000,70000,False,370000,1,1,34.0,0,True,0,0,False,8,N,"Santa Victoria 562, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,915,True,,-33.4490275,-70.6429187,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-6.2,normal,https://portalinmobiliario.com/MLC-2070929597-departamento-en-arriendo-de-1-dorm-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4490275,-70.6429187"
d13b95cff1796010,portalinmobiliario,Impecable Depto Amoblado A Pasos De Metro Santa Isabel,CLP,,300000,70000,False,370000,1,1,32.0,,True,0,0,False,14,O,"VICUÑA MACKENNA CON VIRREINATO, Santa Isabel, Santiago",Santiago,Santa Isabel,Ñuble,6417,True,,-33.5197638,-70.5962095,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-6.2,normal,https://portalinmobiliario.com/MLC-2170328335-impecable-depto-amoblado-a-pasos-de-metro-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.5197638,-70.5962095"
678a21246a389dca,portalinmobiliario,Arrienda Depto San Isidro 1 Dormitorio,CLP,,300000,70000,False,370000,1,1,30.0,24,True,0,0,False,18,P,"San Isidro, 250, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,534,True,,-33.4455331,-70.6441879,50,False,False,True,True,,,Santa Isabel · 1D 1B · <35 m²,320000,-6.2,normal,https://portalinmobiliario.com/MLC-2171669911-arrienda-depto-san-isidro-1-dormitorio-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455331,-70.6441879"
15ea1b7106624644,portalinmobiliario,"Amplio Departamento 1d/ 1 B , Metro Sta Isabel",CLP,,300000,73000,False,373000,1,1,40.0,,True,0,0,False,3,,"Av. Sta. Isabel 353, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,624,True,,-33.4486612,-70.6374288,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,-11.8,oferta,https://portalinmobiliario.com/MLC-2159721907-amplio-departamento-1d-1-b-metro-sta-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4486612,-70.6374288"
388fdfccf994607d,portalinmobiliario,Luminoso Studio  A Pasos De Uc Christus Y Fen,CLP,,300000,90000,False,390000,,1,30.0,,False,0,0,False,4,,"Sta Victoria, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,900,True,,-33.4488853,-70.6426919,50,False,False,False,False,,,,,,,https://portalinmobiliario.com/MLC-4221737522-luminoso-studio-a-pasos-de-uc-christus-y-fen-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4488853,-70.6426919"
5e84891fd10f805a,portalinmobiliario,"Excelente Ubicación! San Isidro 1d, Remodelado",CLP,,320000,70000,False,390000,1,1,30.0,,True,0,0,False,13,S,"San Isidro 154, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,502,True,,-33.4452787,-70.6439006,50,False,False,True,True,,,Santa Isabel · 1D 1B · <35 m²,320000,0.0,normal,https://portalinmobiliario.com/MLC-4267870074-excelente-ubicacion-san-isidro-1d-remodelado-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4452787,-70.6439006"
9004681a2f123bfb,portalinmobiliario,"Departamento Impecable, Cercano Al Metro Santa Lucia.",CLP,,320000,73000,False,393000,1,1,34.0,13,False,0,0,False,13,SO,"Carmen 319, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,770,True,,-33.4477063,-70.6425595,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,0.0,normal,https://portalinmobiliario.com/MLC-4282744190-departamento-impecable-cercano-al-metro-santa-lucia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4477063,-70.6425595"
95df4401ddff0f33,portalinmobiliario,"Santa Rosa 237 - Departamento 1d1b, Santiago",CLP,,307357,92105,False,399462,1,1,32.0,12,False,0,0,False,9,O,"Santa Rosa 237, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,733,True,,-33.4470947,-70.6455543,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-4.0,normal,https://portalinmobiliario.com/MLC-1980220285-santa-rosa-237-departamento-1d1b-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4470947,-70.6455543"
7bfdce59dd5b2af2,portalinmobiliario,Estudio + 1b En Santiago [id: W20965],CLP,,300000,100000,False,400000,1,1,34.0,,True,0,0,False,3,N,"General Jofré 369, Santa Isabel, Santiago",Santiago,Santa Isabel,Universidad Católica,597,True,,-33.4455581,-70.6388028,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,-6.2,normal,https://portalinmobiliario.com/MLC-4108677206-estudio-1b-en-santiago-id-w20965-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455581,-70.6388028"
0e7f7251d2c67b87,portalinmobiliario,Arriendo Moderno Depto 1d En Metro Sta Isabel (153757),CLP,,320000,80000,False,400000,1,1,36.0,11,True,0,0,False,5,N,"Manuel Antonio Tocornal 600 - 900, Santiago, Chile, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,829,True,,-33.4504638,-70.6399301,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,-5.9,normal,https://portalinmobiliario.com/MLC-4351437392-arriendo-moderno-depto-1d-en-metro-sta-isabel-153757-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4504638,-70.6399301"
5a2c08f3a14d6794,portalinmobiliario,Con Gran Ubicación Depto 1 Dorm,CLP,,330000,,True,400000,1,1,29.0,19,False,0,0,False,3,SP,"Avenida Vicuña Mackenna, 500-700, Santa Isabel, Santiago",Santiago,Santa Isabel,Ñuble,734,True,,-33.4631213,-70.6275417,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,3.1,normal,https://portalinmobiliario.com/MLC-4361681444-con-gran-ubicacion-depto-1-dorm-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4631213,-70.6275417"
e4b43179dfd27be2,portalinmobiliario,Dpto En Arriendo Santiago Centro. 1d 1b Vista Oriente,CLP,,350000,60000,False,410000,1,1,30.0,1,True,0,0,False,,O,"Calle San Isidro 513. Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Franklin,32892,True,,-33.7554338,-70.7374861,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,9.4,normal,https://portalinmobiliario.com/MLC-2169016925-dpto-en-arriendo-santiago-centro-1d-1b-vista-oriente-_JM,"https://www.google.com/maps/search/?api=1&query=-33.7554338,-70.7374861"
b89ef207a0c5fe44,portalinmobiliario,Imperdible Departamento En Arriendo,CLP,,350000,60000,False,410000,1,1,33.0,14,False,0,0,False,,N,"Angamos, 399, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,765,True,,-33.4472711,-70.6383979,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,9.4,normal,https://portalinmobiliario.com/MLC-2134048401-imperdible-departamento-en-arriendo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4472711,-70.6383979"
bb3859226b016ded,portalinmobiliario,Departamento De 1d 1b Santiago Centro,CLP,,340000,74000,False,414000,1,1,34.0,13,True,0,0,False,20,S,"Carmen 300 - 600, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,735,True,,-33.4473604,-70.6421978,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,6.2,normal,https://portalinmobiliario.com/MLC-2122793819-departamento-de-1d-1b-santiago-centro-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4473604,-70.6421978"
b8e3adc7c9d9b9a0,portalinmobiliario,"Hermoso, Acogedor Y Con Conexion A Lavadora",CLP,,330000,88000,False,418000,1,1,36.0,10,False,0,0,False,17,NP,"Manuel Antonio Tocornal 455, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,903,True,,-33.4489997,-70.6406093,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,-2.9,normal,https://portalinmobiliario.com/MLC-2120257861-hermoso-acogedor-y-con-conexion-a-lavadora-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4489997,-70.6406093"
61a1cc86a8b3ac1d,portalinmobiliario,Departamento En Arriendo  Santiago Centro Carmen,CLP,,350000,70000,False,420000,1,1,35.0,12,True,0,0,False,7,,"Carmen 557, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,933,True,,-33.4505002,-70.6414628,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,2.9,normal,https://portalinmobiliario.com/MLC-4254749582-departamento-en-arriendo-santiago-centro-carmen-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4505002,-70.6414628"
70f05e5b3a0d6213,portalinmobiliario,Departamento En Arriendo Amplio 1d.1b. En Santiago,CLP,,350000,70000,False,420000,1,1,,11,True,0,0,False,,NO,"San Isidro 488, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,911,True,,-33.450026,-70.6429897,50,False,False,True,False,,,Santiago · 1D,320000,9.4,normal,https://portalinmobiliario.com/MLC-2154931087-departamento-en-arriendo-amplio-1d1b-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.450026,-70.6429897"
25eeac4a8798fb96,portalinmobiliario,Departamento Manuel Antonio Tocornal Id: 177643,CLP,,350000,,True,420000,1,1,38.0,0,False,0,0,False,,O,"Manuel Antonio Tocornal, Santa Isabel, Santiago",Santiago,Santa Isabel,Bío Bío,556,True,,-33.4613311,-70.6372293,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,2.9,normal,https://portalinmobiliario.com/MLC-4329784274-departamento-manuel-antonio-tocornal-id-177643-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4613311,-70.6372293"
b0064a035371afe3,portalinmobiliario,Lira 254 Depto 1 Dorm Santiago Piso 7,CLP,,335000,88000,False,423000,1,1,29.0,,True,0,0,False,,N,"Lira 254, Santiago., Santa Isabel, Santiago",Santiago,Santa Isabel,Universidad Católica,679,True,,-33.4464779,-70.6398798,50,False,False,True,True,,,Santa Isabel · 1D 1B · <35 m²,320000,4.7,normal,https://portalinmobiliario.com/MLC-4228883612-lira-254-depto-1-dorm-santiago-piso-7-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4464779,-70.6398798"
bc8e66273be0a706,portalinmobiliario,Se Arrienda Departamento Recien Remodelado!!!,CLP,,365000,65000,False,430000,1,1,36.0,20,True,0,0,False,15,N,"Portugal 300 - 600, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Bustamante,601,True,,-33.4459552,-70.6359414,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,7.4,normal,https://portalinmobiliario.com/MLC-2057141989-se-arrienda-departamento-recien-remodelado-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4459552,-70.6359414"
720e0934dd27bebb,yapo,Arriendo Departamento con Balcón 1D1B Guillermo Mann Ñuñoa,CLP,,365000,,True,435000,,1,,,,,,,,,Providencia,Providencia,Providencia,Pedro de Valdivia,706,,,-33.4321835,-70.6095284,50,False,False,False,False,,,,,,,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-con-balcon-1d1b-guillermo-mann-nunoa/32649910,"https://www.google.com/maps/search/?api=1&query=-33.4321835,-70.6095284"
7a876d7ea37fb260,portalinmobiliario,Excelente Departamento De 1 Dormitorio Cerca A Metro,CLP,,320000,120000,False,440000,1,1,38.0,4,False,0,0,False,3,,"Gral. Jofré 202, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,586,True,,-33.448125,-70.63674999999999,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,-5.9,normal,https://portalinmobiliario.com/MLC-2138523069-excelente-departamento-de-1-dormitorio-cerca-a-metro-_JM,"https://www.google.com/maps/search/?api=1&query=-33.448125,-70.63674999999999"
50389a20c62f2eb3,portalinmobiliario,"Arriendo Depto. Argomedo 321 , 1d 1b Santiago",CLP,,350000,90000,False,440000,1,1,35.0,8,False,0,0,False,16,S,"Argomedo 321, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,544,True,,-33.4498901,-70.6368428,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,2.9,normal,https://portalinmobiliario.com/MLC-4322293398-arriendo-depto-argomedo-321-1d-1b-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4498901,-70.6368428"
26ab9adb94300eca,portalinmobiliario,Departamento Lira Id: 158939,CLP,,360000,80000,False,440000,1,1,32.0,19,False,0,0,False,,O,"Lira, Santa Isabel, Santiago",Santiago,Santa Isabel,Bío Bío,727,True,,-33.4600701,-70.6355209,50,False,False,True,True,,,Santa Isabel · 1D 1B · <35 m²,320000,12.5,caro,https://portalinmobiliario.com/MLC-2130657433-departamento-lira-id-158939-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4600701,-70.6355209"
c80d1d55947d6df6,portalinmobiliario,Acogedor Studio A Pasos De Todo,CLP,,380000,75000,False,455000,1,1,28.0,1,True,0,0,False,7,O,"Eleuterio Ramírez 645, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,768,True,,-33.4476725,-70.6440001,50,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,18.8,caro,https://portalinmobiliario.com/MLC-2130628575-acogedor-studio-a-pasos-de-todo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4476725,-70.6440001"
308c94349cd9631f,portalinmobiliario,Departamento San Isidro Id: 74304,CLP,,340000,120000,False,460000,1,1,36.0,0,False,0,0,False,24,O,"San Isidro, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,534,True,,-33.4455331,-70.6441879,50,False,False,True,False,,,Santa Isabel · 1D 1B · 35-50 m²,340000,0.0,normal,https://portalinmobiliario.com/MLC-2146533367-departamento-san-isidro-id-74304-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455331,-70.6441879"
9b25ad8ddf1e1e05,yapo,Departamento En Arriendo En Irarrazaval / 50% de dscto el primer mes,CLP,,450000,,True,520000,,,,,,,,,,,Providencia,Providencia,Providencia,Pedro de Valdivia,706,,,-33.4321835,-70.6095284,50,False,False,False,True,,,,,,,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-en-arriendo-en-irarrazaval-50-de-dscto-el-primer-mes/31770108,"https://www.google.com/maps/search/?api=1&query=-33.4321835,-70.6095284"
c0ab1b727ffc25fa,chilepropiedades,Departamento en Arriendo 1 Dormitorio- Providencia,CLP,,480000,,True,550000,1,1,37.0,,,,,,,,Departamento en Arriendo 1 Dormitorio- Providencia,Providencia,Providencia,Pedro de Valdivia,509,,,-33.429875,-70.60787499999999,50,False,False,True,False,500000,-20000,Providencia · 1D 1B · 35-50 m²,480000,0.0,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/suecia/127061547,"https://www.google.com/maps/search/?api=1&query=-33.429875,-70.60787499999999"
dd8b3031da127de6,chilepropiedades,"Pedro de valdivia / cerca providencia, Ñuñoa",CLP,,540000,,True,610000,1,1,55.0,,,,,,,,"Pedro de valdivia / cerca providencia, Ñuñoa",Ñuñoa,Pedro de Valdivia,Chile España,1921,,,-33.4726746,-70.6062587,50,False,False,True,True,,,Ñuñoa · 1D · 50-65 m²,540000,0.0,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/pedro-de-valdivia-cerca-providencia/90964441,"https://www.google.com/maps/search/?api=1&query=-33.4726746,-70.6062587"
8cebaccc2603f368,chilepropiedades,"Arriendo depto 1 d, barrio italia (179131), Providencia",CLP,,550000,,True,620000,1,1,49.0,,,,,,,,"Arriendo depto 1 d, barrio italia (179131), Providencia",Providencia,Barrio Italia,Parque Bustamante,574,,,-33.444250000000004,-70.624625,50,False,False,True,False,,,Providencia · 1D · 35-50 m²,485000,13.4,caro,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/arriendo-depto-1-d-barrio-italia-179131/129530422,"https://www.google.com/maps/search/?api=1&query=-33.444250000000004,-70.624625"
5acd78e4d20ed707,portalinmobiliario,San Isidro 543,CLP,,300000,75000,False,375000,2,2,22.0,,,,,,,,"San Isidro 543, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,809,,,-33.451076,-70.642898,40,False,False,True,False,,,Santiago · 2D · <35 m²,348000,-13.8,oferta,https://portalinmobiliario.com/MLC-1573161015-san-isidro-543-_JM,"https://www.google.com/maps/search/?api=1&query=-33.451076,-70.642898"
a23c35e7e54d59c0,portalinmobiliario,"Dpto Arriendo 1 D 1 B, A Paso De Parque Bustamante (m)",CLP,,320000,57000,False,377000,1,1,33.0,,True,0,3,False,15,P,"Gral. Jofré 107, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,279,True,,-33.450125,-70.634,40,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,0.0,normal,https://portalinmobiliario.com/MLC-4233325044-dpto-arriendo-1-d-1-b-a-paso-de-parque-bustamante-m-_JM,"https://www.google.com/maps/search/?api=1&query=-33.450125,-70.634"
857fc07e753f2002,portalinmobiliario,Departamento En Santiago,CLP,,310000,80000,False,390000,1,1,41.0,4,False,15,1,False,11,N,"Carmen/ Argomedo, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Bustamante,485,True,,-33.444250000000004,-70.625625,40,False,False,True,True,,,Santa Isabel · 1D 1B · 35-50 m²,340000,-8.8,normal,https://portalinmobiliario.com/MLC-4345174676-departamento-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.444250000000004,-70.625625"
64d76f757a01afd2,portalinmobiliario,"Departamento Estudio, Cocina Equipada Y Bodega",CLP,,340000,55000,False,395000,1,1,25.0,3,True,0,1,False,2,O,"Carmen 121, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,455,True,,-33.4448849,-70.6429777,40,False,False,True,True,,,Santa Isabel · 1D 1B · <35 m²,320000,6.2,normal,https://portalinmobiliario.com/MLC-4313506180-departamento-estudio-cocina-equipada-y-bodega-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4448849,-70.6429777"
6b5c41071f0a48ba,portalinmobiliario,Edificio Argomedo (1 Bod.) Vista Poniente Piso 8,CLP,,323500,75000,False,398500,,1,34.0,,True,0,1,False,8,P,"Argomedo 344, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,467,True,,-33.4500945,-70.6360305,40,False,False,False,False,,,,,,,https://portalinmobiliario.com/MLC-2037485927-edificio-argomedo-1-bod-vista-poniente-piso-8-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4500945,-70.6360305"
08abf3c12a7235e8,portalinmobiliario,Studio Amoblado En Santiago Metro Santa Lucía,CLP,,350000,55000,False,405000,,1,20.0,12,True,0,0,True,4,N,"GRANADOS 535 - METRO SANTA LUCÍA, Santa Isabel, Santiago",Santiago,Santa Isabel,Irarrázaval,286,True,,-33.454875,-70.626375,40,False,False,False,False,,,,,,,https://portalinmobiliario.com/MLC-2140645619-studio-amoblado-en-santiago-metro-santa-lucia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.454875,-70.626375"
8a2b87c9387b371d,portalinmobiliario,Espacioso Departamento En El Corazón De Santiago,CLP,,330000,85000,False,415000,1,1,40.0,,True,0,1,False,,N,"Carmen 77, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,353,True,,-33.4439774,-70.6431685,40,False,False,True,True,,,Santa Isabel · 1D 1B · 35-50 m²,340000,-2.9,normal,https://portalinmobiliario.com/MLC-4366254642-espacioso-departamento-en-el-corazon-de-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4439774,-70.6431685"
77953c35fccc8ebe,portalinmobiliario,Promo Nuevo Arriendo Dorm+est+bodega Argomedo (179026),CLP,,380000,65000,False,445000,1,1,34.0,1,True,1,1,False,4,S,"Argomedo, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,257,True,,-33.4492079,-70.6334373,40,False,False,True,True,,,Santa Isabel · 1D 1B · <35 m²,320000,18.8,caro,https://portalinmobiliario.com/MLC-4337102612-promo-nuevo-arriendo-dormestbodega-argomedo-179026-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4492079,-70.6334373"
ec34542fce3cf13f,portalinmobiliario,"Oferta!!agosto 190 Mil 2 Dor, Metro Santa Lucia +56963937095",CLP,,380000,75000,False,455000,2,1,38.0,14,True,0,0,False,15,P,"San Isidro 435, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,952,True,,-33.4494684,-70.6434475,40,False,False,True,False,,,Santa Isabel · 2D · 35-50 m²,380000,0.0,normal,https://portalinmobiliario.com/MLC-2102793109-ofertaagosto-190-mil-2-dor-metro-santa-lucia-56963937095-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4494684,-70.6434475"
48f0966ff8997209,portalinmobiliario,Metro Parque Almagro 2d Y 2b,CLP,,380000,85000,False,465000,2,2,43.0,19,True,0,0,False,7,S,"Carmen 300 - 600, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,735,True,,-33.4473604,-70.6421978,40,False,False,True,False,,,Santa Isabel · 2D 2B · 35-50 m²,380000,0.0,normal,https://portalinmobiliario.com/MLC-4205364380-metro-parque-almagro-2d-y-2b-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4473604,-70.6421978"
af14c47b8246893c,portalinmobiliario,"Lindo Dpto 1d/1b, Estacionamiento Y Bodega, Metro Bustamente",CLP,,390000,90000,False,480000,1,1,32.0,15,True,1,1,False,7,P,"Gral. Jofré 70, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,388,True,,-33.45375,-70.631625,40,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,320000,21.9,caro,https://portalinmobiliario.com/MLC-4241422182-lindo-dpto-1d1b-estacionamiento-y-bodega-metro-bustamente-_JM,"https://www.google.com/maps/search/?api=1&query=-33.45375,-70.631625"
a31d24a4e77606d4,portalinmobiliario,Departamento Carmen Id: 141709,CLP,,380000,105000,False,485000,2,2,53.0,8,True,0,0,False,13,S,"Carmen, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,675,True,,-33.4562943,-70.6398736,40,False,False,True,False,,,Santiago · 2D · 50-65 m²,450000,-15.6,oferta,https://portalinmobiliario.com/MLC-2140983343-departamento-carmen-id-141709-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4562943,-70.6398736"
2c652f1f0a61916e,portalinmobiliario,Muy Tranquilo En Pleno Centro,CLP,,345000,145000,False,490000,1,1,32.0,,False,0,1,False,7,N,"Merced 356, Santiago, Barrio Lastarria, Santiago",Santiago,Lastarria,Bellas Artes,111,True,,-33.4375518,-70.6421469,40,False,False,True,False,,,Lastarria · 1D 1B · <35 m²,342500,0.7,normal,https://portalinmobiliario.com/MLC-4323307494-muy-tranquilo-en-pleno-centro-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4375518,-70.6421469"
