id,fuente,titulo,moneda,precio_uf,precio_clp,gastos_comunes_clp,gastos_comunes_estimado,total_estimado_clp,dormitorios,banos,superficie_m2,antiguedad_anios,admite_mascotas,estacionamientos,bodegas,amoblado,piso,orientacion,direccion,comuna,barrio,metro_cercano,metro_dist_m,corredor,plazo_entrega,lat,lng,relevancia,match_perfecto,dentro_presupuesto,calza_dormitorios,es_nuevo,precio_anterior,precio_delta,grupo_carac,precio_grupo_prom,delta_grupo_pct,etiqueta_precio,url,google_maps
b8f7a3cb112417d8,chilepropiedades,"Departamento en primer piso (165866), Providencia",CLP,,540000,,True,640000,1,1,40.0,,,,,,,,"Departamento en primer piso (165866), Providencia",Providencia,Providencia,Manuel Montt,390,,,-33.429375,-70.61375,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-12.9,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/departamento-en-primer-piso-165866/119557035,"https://www.google.com/maps/search/?api=1&query=-33.429375,-70.61375"
34c32edfbe08bc8f,portalinmobiliario,Metro Pedro De Valdivia (176456),CLP,,540000,,True,640000,1,1,36.0,,,,,,,,"Diego De Velásquez, Providencia",Providencia,Providencia,Pedro de Valdivia,254,,,-33.4237284,-70.6097612,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-12.9,oferta,https://portalinmobiliario.com/MLC-4219666126-metro-pedro-de-valdivia-176456-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4237284,-70.6097612"
6490cf86c3063758,portalinmobiliario,Arriendo En Providencia,CLP,,540000,,True,640000,1,1,32.0,,,,,,,,"Padre Mariano 87, Providencia, Pedro De Valdivia, Providencia",Providencia,Pedro de Valdivia,Manuel Montt,224,,,-33.4258556,-70.6159085,70,False,True,False,False,,,Pedro de Valdivia · 1D 1B · <35 m²,535492,0.8,normal,https://portalinmobiliario.com/MLC-4179339586-arriendo-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4258556,-70.6159085"
d07ff63d9a8601f2,chilepropiedades,"Suecia / Providencia (177617), Providencia",CLP,,550000,,True,650000,1,1,42.0,,,,,,,,"Suecia / Providencia (177617), Providencia",Providencia,Providencia,Tobalaba,253,,,-33.4175435,-70.5991289,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-11.3,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/suecia-providencia-177617/127045616,"https://www.google.com/maps/search/?api=1&query=-33.4175435,-70.5991289"
348168e56d4d1b13,portalinmobiliario,Arriendo Dpto. Amoblado En  Cirujano Guzman 70,CLP,,550000,,True,650000,1,1,32.0,,,,,,,,"Cirujano Guzmán 70, Providencia, Manuel Montt, Providencia",Providencia,Manuel Montt,Manuel Montt,116,,,-33.4272487,-70.6185085,70,False,True,False,False,,,Manuel Montt · 1D 1B · <35 m²,515000,6.8,normal,https://portalinmobiliario.com/MLC-4297487550-arriendo-dpto-amoblado-en-cirujano-guzman-70-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4272487,-70.6185085"
bd2c0c7b2049df4e,portalinmobiliario,"Depto. 1 D, Antiguo, A Los Pies Del Metro, Providencia",CLP,,550000,,True,650000,1,1,40.0,,,,,,,,"Esquina Suecia, Los Leones, Providencia",Providencia,Los Leones,Los Leones,259,,,-33.4202057,-70.6056335,70,False,True,False,False,,,Los Leones · 1D 1B · 35-50 m²,667099,-17.6,oferta,https://portalinmobiliario.com/MLC-4234256928-depto-1-d-antiguo-a-los-pies-del-metro-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4202057,-70.6056335"
5e7194c78d5d75d6,portalinmobiliario,La Brabanzon / El Bosque,CLP,,550000,,True,650000,1,1,45.0,,,,,,,,"La Brabanzón 2700 - 3000, Providencia, Las Lilas, Providencia",Providencia,Providencia,Inés de Suárez,346,,,-33.4314451,-70.5935439,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-11.3,oferta,https://portalinmobiliario.com/MLC-4234032112-la-brabanzon-el-bosque-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4314451,-70.5935439"
c883874cb08cd8ca,portalinmobiliario,Departamento En Arriendo 1dormitorio Metro Manuel Montt,CLP,,550000,,True,650000,1,1,40.0,,,,,,,,"LINDO DEPTO. DE 1DORMITORIO METRO MANUEL MONTT, Manuel Montt, Providencia",Providencia,Manuel Montt,Salvador,451,,,-33.426375,-70.62325,70,False,True,False,True,,,Manuel Montt · 1D 1B · 35-50 m²,575915,-4.5,normal,https://portalinmobiliario.com/MLC-2098626939-departamento-en-arriendo-1dormitorio-metro-manuel-montt-_JM,"https://www.google.com/maps/search/?api=1&query=-33.426375,-70.62325"
eada25c559d7aede,portalinmobiliario,"Disponible Inmediato, Excelente Ubicación.",CLP,,550000,,True,650000,1,1,40.0,,,,,,,,"Lota 2586, Providencia, Metro Tobalaba - Mall Costanera, Providencia",Providencia,Providencia,Los Leones,190,,,-33.4222953,-70.6015298,70,False,True,False,True,,,Providencia · 1D 1B · 35-50 m²,620000,-11.3,oferta,https://portalinmobiliario.com/MLC-4230661636-disponible-inmediato-excelente-ubicacion-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4222953,-70.6015298"
8e07c12524cdfdf0,portalinmobiliario,Impecable Departamento Pasos Metro Manuel Montt,CLP,,550000,,True,650000,1,1,52.0,,,,,,,,"Almte. Pastene, Providencia, Manuel Montt, Providencia",Providencia,Manuel Montt,Pedro de Valdivia,458,,,-33.423125,-70.61425,70,False,True,False,True,,,Providencia · 1D · 50-65 m²,650000,-15.4,oferta,https://portalinmobiliario.com/MLC-2112560855-impecable-departamento-pasos-metro-manuel-montt-_JM,"https://www.google.com/maps/search/?api=1&query=-33.423125,-70.61425"
1ec36ec54113664b,portalinmobiliario,Se Arrienda Departamento 2d/2b - San Pablo,CLP,,550000,,True,650000,2,2,52.0,,,,,,,,"Centro Histórico De Santiago, Santiago",Santiago,,Santa Lucía,268,,,-33.4420638,-70.6456647,70,False,True,True,True,,,Santiago · 2D 2B · 50-65 m²,465000,18.3,caro,https://portalinmobiliario.com/MLC-4155491266-se-arrienda-departamento-2d2b-san-pablo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4420638,-70.6456647"
9b5099d52970b68e,portalinmobiliario,"Práctico Dpto. Amoblado, A Pasos De Metro Bellas Artes.",CLP,,550000,,True,650000,2,2,60.0,,,,,,,,"Santo Domingo 664, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,418,,,-33.4358066,-70.6467772,70,False,True,True,True,,,Santiago · 2D 2B · 50-65 m²,465000,18.3,caro,https://portalinmobiliario.com/MLC-2084186867-practico-dpto-amoblado-a-pasos-de-metro-bellas-artes-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4358066,-70.6467772"
12135d80ba4763c6,portalinmobiliario,Lindo Departamento 2h/2b71e/1b Metro Irarrazaval (178476),CLP,,550000,,True,650000,2,2,53.0,,,,,,,,"Avenida Irarrázaval, Metro Irarrázaval, Ñuñoa",Ñuñoa,,Irarrázaval,293,,,-33.4535635,-70.6223843,70,False,True,True,True,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-11.3,oferta,https://portalinmobiliario.com/MLC-2129747985-lindo-departamento-2h2b71e1b-metro-irarrazaval-178476-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4535635,-70.6223843"
284c9952d4f26113,portalinmobiliario,Departamento 2 Habitaciones Metro Irarrazaval,CLP,,550000,,True,650000,2,2,47.0,,,,,,,,"Avenida Irarrázaval, 400, Metro Irarrázaval, Ñuñoa",Ñuñoa,,Irarrázaval,293,,,-33.4535635,-70.6223843,70,False,True,True,False,,,Ñuñoa · 2D 2B · 35-50 m²,570000,-3.5,normal,https://portalinmobiliario.com/MLC-4296994122-departamento-2-habitaciones-metro-irarrazaval-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4535635,-70.6223843"
6317e7d455a83bee,portalinmobiliario,"Dep. Estudio En Arriendo, Amoblado, Pleno Barrio Lastarria",CLP,,550000,,True,650000,1,1,28.0,,,,,,,,"José Victorino Lastarria 104 Depto 1, Barrio Lastarria, Santiago",Santiago,Lastarria,Bellas Artes,360,,,-33.433375,-70.641425,70,False,True,False,False,,,Lastarria · 1D 1B · <35 m²,349995,57.1,caro,https://portalinmobiliario.com/MLC-4201731084-dep-estudio-en-arriendo-amoblado-pleno-barrio-lastarria-_JM,"https://www.google.com/maps/search/?api=1&query=-33.433375,-70.641425"
339db9142a291252,portalinmobiliario,Departamento En Arriendo Amoblado En Lastarrias,CLP,,550000,,True,650000,1,1,38.0,,,,,,,,"José Victorino Lastarria 104, Santiago, Barrio Lastarria, Santiago",Santiago,Lastarria,Universidad Católica,102,,,-33.4398937,-70.6415194,70,False,True,False,True,,,Lastarria · 1D 1B · 35-50 m²,440000,25.0,caro,https://portalinmobiliario.com/MLC-2130647555-departamento-en-arriendo-amoblado-en-lastarrias-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4398937,-70.6415194"
f6888a9d74a4a001,portalinmobiliario,Insitu Irarrázaval,CLP,,551936,,True,651936,2,2,23.0,,,,,,,,"Avenida Irarrázaval 2100 - 2400, Metro Ñuñoa, Ñuñoa",Ñuñoa,,Chile España,392,True,,-33.4535028,-70.6092353,70,False,True,True,False,,,Ñuñoa · 2D 2B · <35 m²,555968,-0.7,normal,https://portalinmobiliario.com/MLC-2077994314-insitu-irarrazaval-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4535028,-70.6092353"
b6338b6cb64c0448,portalinmobiliario,"Arriendo De Departamento En Ñuñoa. 2 Dormitorios, 2 Baños.",CLP,,556000,,True,656000,2,2,54.0,,,,,,,,"Av. Vicuña Mackenna 2100 - 2400, Ñuñoa, Estadio Nacional, Ñuñoa",Ñuñoa,,Ñuble,391,,,-33.4685792,-70.6258956,70,False,True,True,False,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-10.3,oferta,https://portalinmobiliario.com/MLC-2066615413-arriendo-de-departamento-en-nunoa-2-dormitorios-2-banos-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4685792,-70.6258956"
b1d0af6c89ce92aa,portalinmobiliario,"Departamento Semi Amoblado,  Luminoso Y Bien Conectado",CLP,,560000,,True,660000,1,1,44.0,,,,,,,,"Eliodoro Yáñez, 1630, Pedro De Valdivia, Providencia",Providencia,Pedro de Valdivia,Inés de Suárez,141,,,-33.4286965,-70.5968226,70,False,True,False,False,,,Pedro de Valdivia · 1D 1B · 35-50 m²,610000,-8.2,normal,https://portalinmobiliario.com/MLC-4282258968-departamento-semi-amoblado-luminoso-y-bien-conectado-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4286965,-70.5968226"
296b464b6763d80b,portalinmobiliario,Somma Plaza Ñuñoa 1d Y 2d - Metro Ñuñoa Y Chile España,CLP,,560000,,True,660000,2,2,34.0,,,,,,,,"Av. Irarrázaval 2899, Ñuñoa, Plaza Ñuñoa, Ñuñoa",Ñuñoa,,Ñuñoa,344,,Entrega inmediata,-33.4551947,-70.600892,70,False,True,True,False,,,Ñuñoa · 2D 2B · <35 m²,555968,0.7,normal,https://portalinmobiliario.com/MLC-1868910767-somma-plaza-nunoa-1d-y-2d-metro-nunoa-y-chile-espana-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4551947,-70.600892"
83ad2e0159bed99b,portalinmobiliario,Somma Parque Bustamante - Metro Irarrázaval Ñuñoa,CLP,,564575,,True,664575,2,2,33.0,,,,,,,,"San Eugenio 401, Parque San Eugenio - Metro Ñuble, Ñuñoa",Ñuñoa,,Irarrázaval,367,,Entrega inmediata,-33.4560468,-70.6275541,70,False,True,True,False,,,Ñuñoa · 2D 2B · <35 m²,555968,1.5,normal,https://portalinmobiliario.com/MLC-1499556701-somma-parque-bustamante-metro-irarrazaval-nunoa-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4560468,-70.6275541"
22f9a3466dfe75fc,chilepropiedades,"Acogedor - Vista Norte (177389), Providencia",CLP,,570000,,True,670000,,,,,,,,,,,"Acogedor - Vista Norte (177389), Providencia",Providencia,Providencia,Manuel Montt,344,,,-33.427875,-70.613625,70,False,True,False,False,,,,,,,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/acogedor-vista-norte-177389/126312631,"https://www.google.com/maps/search/?api=1&query=-33.427875,-70.613625"
92916189c659982a,portalinmobiliario,Acogedor - Vista Norte (177389),CLP,,570000,,True,670000,,,,,,,,,,,"Antonio Bellet, Pedro De Valdivia, Providencia",Providencia,Pedro de Valdivia,Manuel Montt,243,,,-33.4254673,-70.6182502,70,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-4292420648-acogedor-vista-norte-177389-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4254673,-70.6182502"
bf582c19427d838c,portalinmobiliario,"Lindo Y Comodo, Buenisima Ubicacion",CLP,,570000,,True,670000,2,2,55.0,,,,,,,,"Santo Domingo 600 - 900, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,Bellas Artes,379,,,-33.4356854,-70.6457324,70,False,True,True,True,,,Santiago · 2D 2B · 50-65 m²,465000,22.6,caro,https://portalinmobiliario.com/MLC-4209022638-lindo-y-comodo-buenisima-ubicacion-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4356854,-70.6457324"
7c95229245eb24fc,portalinmobiliario,Imu San Cristóbal,UF,14.0,571830,,True,671830,3,3,35.0,,,,,,,,"Inés Matte Urrejola 900, Providencia, Las Condes, Bellavista, Providencia",Providencia,Providencia,Salvador,213,True,Entrega inmediata,-33.4271005,-70.6258799,70,False,True,True,False,,,Providencia · 3D,770000,-25.7,oferta,https://portalinmobiliario.com/MLC-1555772123-imu-san-cristobal-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4271005,-70.6258799"
bd349a4c778ea9bb,portalinmobiliario,"Estupendo Departamento En Los Leones, Barrio Las Lilas.",UF,14.0,571830,,True,671830,1,1,42.0,,,,,,,,"LOS LEONES CON ELEODORO YAÑEZ, Pedro De Valdivia Norte, Providencia",Providencia,Pedro de Valdivia,Pedro de Valdivia,471,,,-33.422019,-70.6085607,70,False,True,False,True,,,Pedro de Valdivia · 1D 1B · 35-50 m²,610000,-6.3,normal,https://portalinmobiliario.com/MLC-4311236178-estupendo-departamento-en-los-leones-barrio-las-lilas-_JM,"https://www.google.com/maps/search/?api=1&query=-33.422019,-70.6085607"
6d39b4bd824b8d6a,portalinmobiliario,Arriendo Maravilloso Dpto Estudio Providencia (168190),UF,14.0,571830,,True,671830,,,25.0,,,,,,,,"Diego De Velásquez, Providencia",Providencia,Providencia,Pedro de Valdivia,254,,,-33.4237284,-70.6097612,70,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-4287838312-arriendo-maravilloso-dpto-estudio-providencia-168190-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4237284,-70.6097612"
72f1de993cf3446a,portalinmobiliario,Maravilloso Studio Amoblado Terraza Provi (12 Meses Min),UF,14.0,571830,,True,671830,1,1,20.0,,,,,,,,"Diego De Velásquez, Providencia, Providencia",Providencia,Providencia,Pedro de Valdivia,254,,,-33.4237284,-70.6097612,70,False,True,False,False,,,Providencia · 1D 1B · <35 m²,650000,-12.0,oferta,https://portalinmobiliario.com/MLC-4247981106-maravilloso-studio-amoblado-terraza-provi-12-meses-min-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4237284,-70.6097612"
8c553fd1a450783a,chilepropiedades,"El vergel, Providencia",CLP,,580000,,True,680000,1,1,45.0,,,,,,,,"El vergel, Providencia",Providencia,Providencia,Inés de Suárez,311,,,-33.4303328,-70.5925805,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-6.5,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/el-vergel/124162902,"https://www.google.com/maps/search/?api=1&query=-33.4303328,-70.5925805"
2ea285023d9e284e,chilepropiedades,"Arriendo moderno Dpto con Excelente Conectividad (174447), Ñuñoa",CLP,,580000,,True,680000,2,2,60.0,,,,,,,,"Arriendo moderno Dpto con Excelente Conectividad (174447), Ñuñoa",Ñuñoa,,Ñuñoa,117,,,-33.454625,-70.5965,70,False,True,True,False,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-6.5,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-moderno-dpto-con-excelente-conectividad-174447/124065157,"https://www.google.com/maps/search/?api=1&query=-33.454625,-70.5965"
dcd86efab42f356c,portalinmobiliario,Barrio Hospital Salvador,CLP,,580000,,True,680000,1,1,40.0,,,,,,,,"Ricardo Matte Pérez 366, 7.5009e+06 - 7.5012e+06 Providencia, Región Metropolitana, Chile, Plaza Italia, Providencia",Providencia,Providencia,Parque Bustamante,454,,,-33.4393922,-70.6280927,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-6.5,normal,https://portalinmobiliario.com/MLC-4205337112-barrio-hospital-salvador-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4393922,-70.6280927"
8f9a3c5f014e8371,portalinmobiliario,Departamento 1d1b Cercano Metro Manuel Montt,CLP,,580000,,True,680000,1,1,42.0,,,,,,,,"Manuel Montt 275, Providencia, Manuel Montt, Providencia",Providencia,Manuel Montt,Manuel Montt,442,,,-33.4311348,-70.6192227,70,False,True,False,False,,,Manuel Montt · 1D 1B · 35-50 m²,575915,0.7,normal,https://portalinmobiliario.com/MLC-2105008677-departamento-1d1b-cercano-metro-manuel-montt-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4311348,-70.6192227"
5ae7bc3d2a1ffc34,portalinmobiliario,Departamento En Arriendo De 1 Dorm. En Providencia Vergel,CLP,,580000,,True,680000,1,1,40.0,,,,,,,,"El Vergel, Los Leones, Providencia",Providencia,Los Leones,Inés de Suárez,492,,,-33.4288878,-70.5900056,70,False,True,False,True,,,Los Leones · 1D 1B · 35-50 m²,667099,-13.1,oferta,https://portalinmobiliario.com/MLC-2045848155-departamento-en-arriendo-de-1-dorm-en-providencia-vergel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4288878,-70.5900056"
2901d6332419f2e2,portalinmobiliario,Se Arrienda Departamento Mariposa En Santiago,CLP,,580000,,True,680000,2,2,53.0,,,,,,,,"Amunátegui, 630, Centro Histórico De Santiago, Santiago",Santiago,,La Moneda,224,,,-33.4441878,-70.6557562,70,False,True,True,True,,,Santiago · 2D 2B · 50-65 m²,465000,24.7,caro,https://portalinmobiliario.com/MLC-2122812557-se-arrienda-departamento-mariposa-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4441878,-70.6557562"
a3bf87209f1e5589,portalinmobiliario,Luminoso Y Moderno Depto Barrio Italia Ñuñoa,CLP,,580000,,True,680000,2,2,55.0,,,,,,,,"Av. Vicuña Mackenna 660, Ñuñoa, Metro Irarrázaval, Ñuñoa",Ñuñoa,,Santa Isabel,27,,,-33.4502163,-70.6307305,70,False,True,True,True,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-6.5,normal,https://portalinmobiliario.com/MLC-2125472265-luminoso-y-moderno-depto-barrio-italia-nunoa-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4502163,-70.6307305"
71eca2857708b652,portalinmobiliario,Arriendo Ñuñoa 2d 2b Estac Y Gran Bodega,CLP,,580000,,True,680000,2,2,49.0,,,,,,,,"METRO ÑUBLE, Parque San Eugenio - Metro Ñuble, Ñuñoa",Ñuñoa,,Ñuñoa,123,,,-33.456500000000005,-70.596625,70,False,True,True,True,,,Ñuñoa · 2D 2B · 35-50 m²,570000,1.8,normal,https://portalinmobiliario.com/MLC-2053114663-arriendo-nunoa-2d-2b-estac-y-gran-bodega-_JM,"https://www.google.com/maps/search/?api=1&query=-33.456500000000005,-70.596625"
c9eb775ecdd69417,portalinmobiliario,"Amplio, 1 Dormitorio, Metro Tobalaba.",CLP,,585000,,True,685000,1,1,45.0,,,,,,,,"Arrayán 2702, Santiago, Providencia, Metro Tobalaba - Mall Costanera, Providencia",Providencia,Providencia,Tobalaba,318,,,-33.4203497,-70.5998398,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-5.6,normal,https://portalinmobiliario.com/MLC-2102533477-amplio-1-dormitorio-metro-tobalaba-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4203497,-70.5998398"
0b2d1f9c08854e00,chilepropiedades,"Moderno Depto con Excelente Conectividad (176447), Providencia",CLP,,590000,,True,690000,1,1,40.0,,,,,,,,"Moderno Depto con Excelente Conectividad (176447), Providencia",Providencia,Providencia,Pedro de Valdivia,246,,,-33.425875,-70.61325,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-4.8,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/moderno-depto-con-excelente-conectividad-176447/125534968,"https://www.google.com/maps/search/?api=1&query=-33.425875,-70.61325"
51d4bda49d1e9b19,portalinmobiliario,Moderno Depto Con Excelente Conectividad (176447),CLP,,590000,,True,690000,1,1,40.0,,,,,,,,"Santa Beatriz, Pedro De Valdivia, Providencia",Providencia,Pedro de Valdivia,Manuel Montt,181,,,-33.4262746,-70.6185807,70,False,True,False,False,,,Pedro de Valdivia · 1D 1B · 35-50 m²,610000,-3.3,normal,https://portalinmobiliario.com/MLC-4217835556-moderno-depto-con-excelente-conectividad-176447-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4262746,-70.6185807"
f6c5af837829adf6,portalinmobiliario,"Buena Ubicación, 1 Dormitorio Más Escritorio",CLP,,590000,,True,690000,1,1,38.0,,,,,,,,"Avenida Hernando De Aguirre, 546, Las Lilas, Providencia",Providencia,Providencia,Inés de Suárez,253,,,-33.4279909,-70.5978861,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-4.8,normal,https://portalinmobiliario.com/MLC-4267982882-buena-ubicacion-1-dormitorio-mas-escritorio-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4279909,-70.5978861"
3a5d26ca222c067a,portalinmobiliario,"Depto 1d+1b Amoblado En Providencia, Bodega Y Conserjería 24",CLP,,590000,,True,690000,1,1,43.0,,,,,,,,"California 2184, Providencia, Inés De Suárez, Providencia",Providencia,Providencia,Pedro de Valdivia,183,,,-33.4275,-70.610125,70,False,True,False,True,,,Providencia · 1D 1B · 35-50 m²,620000,-4.8,normal,https://portalinmobiliario.com/MLC-2130634065-depto-1d1b-amoblado-en-providencia-bodega-y-conserjeria-24-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4275,-70.610125"
67d613fedcbe85a8,portalinmobiliario,Irarrázaval 425 / Metro Irarrázaval,CLP,,590000,,True,690000,2,2,51.0,,,,,,,,"IRARRÁZAVAL 425 / METRO IRARRÁZAVAL, Metro Irarrázaval, Ñuñoa",Ñuñoa,,Irarrázaval,432,,,-33.45265,-70.6259669,70,False,True,True,True,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-4.8,normal,https://portalinmobiliario.com/MLC-2129738115-irarrazaval-425-metro-irarrazaval-_JM,"https://www.google.com/maps/search/?api=1&query=-33.45265,-70.6259669"
eb8609f7a6d1ddd5,chilepropiedades,"Cirujano Guzmán - Metro Manuel Montt (89279), Providencia",CLP,,600000,,True,700000,1,1,35.0,,,,,,,,"Cirujano Guzmán - Metro Manuel Montt (89279), Providencia",Providencia,Manuel Montt,Manuel Montt,158,,,-33.426125,-70.61775,70,False,True,False,False,,,Manuel Montt · 1D 1B · 35-50 m²,575915,4.2,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/cirujano-guzman-metro-manuel-montt-89279/78368658,"https://www.google.com/maps/search/?api=1&query=-33.426125,-70.61775"
8cdd80e32a2d069e,chilepropiedades,"Eliodoro Yañez - Av. Ricardo Lyon, Providencia",CLP,,600000,,True,700000,1,1,42.0,,,,,,,,"Eliodoro Yañez - Av. Ricardo Lyon, Providencia",Providencia,Providencia,Manuel Montt,326,,,-33.426249999999996,-70.614125,70,False,True,False,False,,,Providencia · 1D 1B · 35-50 m²,620000,-3.2,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/eliodoro-yanez-av-ricardo-lyon/123614755,"https://www.google.com/maps/search/?api=1&query=-33.426249999999996,-70.614125"
673af579764d60c0,chilepropiedades,"Portugal 520, Santiago",CLP,,600000,,True,700000,2,2,60.0,,,,,,,,"Portugal 520, Santiago",Santiago,,Santa Isabel,397,,,-33.4484262,-70.6346469,70,False,True,True,False,,,Santiago · 2D 2B · 50-65 m²,465000,29.0,caro,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/portugal-520/85203998,"https://www.google.com/maps/search/?api=1&query=-33.4484262,-70.6346469"
71c61184f5973120,chilepropiedades,"Arriendo Depto. Mariposa en Ñuñoa con est. (178094), Ñuñoa",CLP,,600000,,True,700000,2,2,62.0,,,,,,,,"Arriendo Depto. Mariposa en Ñuñoa con est. (178094), Ñuñoa",Ñuñoa,,Ñuñoa,272,,,-33.453125,-70.5965,70,False,True,True,False,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-3.2,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-depto-mariposa-en-nunoa-con-est-178094/127189878,"https://www.google.com/maps/search/?api=1&query=-33.453125,-70.5965"
a1d771b8651a0520,chilepropiedades,"Depto. 2d, 2b, 1e, 1bo. -metro estadio nacional-, Ñuñoa",CLP,,600000,,True,700000,2,2,51.7,,,,,,,,"Depto. 2d, 2b, 1e, 1bo. -metro estadio nacional-, Ñuñoa",Ñuñoa,,Ñuñoa,112,,,-33.456125,-70.59625,70,False,True,True,False,,,Ñuñoa · 2D 2B · 50-65 m²,620000,-3.2,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-2d-2b-1e-1bo-metro-estadio-nacional-/126309958,"https://www.google.com/maps/search/?api=1&query=-33.456125,-70.59625"
97a447062f66cfaf,portalinmobiliario,Departamento En Arriendo De 1 Dorm. En Providencia,CLP,,600000,,True,700000,1,1,42.0,,,,,,,,"Eliodoro Yañez - Av. Ricardo Lyon, Los Leones, Providencia",Providencia,Los Leones,Tobalaba,218,,,-33.416875,-70.599875,70,False,True,False,False,,,Los Leones · 1D 1B · 35-50 m²,667099,-10.1,oferta,https://portalinmobiliario.com/MLC-4286167424-departamento-en-arriendo-de-1-dorm-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.416875,-70.599875"
da5aec8ad7ce205b,portalinmobiliario,02- Providencia Depto De 1 Habitacion Con Bodega,CLP,,600000,,True,700000,1,1,32.0,,,,,,,,"Av. Providencia 455, Providencia, Salvador, Providencia",Providencia,Salvador,Tobalaba,491,,,-33.4211541,-70.5980935,70,False,True,False,False,,,Salvador · 1D 1B · <35 m²,600000,0.0,normal,https://portalinmobiliario.com/MLC-4286577746-02-providencia-depto-de-1-habitacion-con-bodega-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4211541,-70.5980935"
23ede3266eda1d95,portalinmobiliario,Lindo Y Luminoso Departamento En El Corazón De Providencia,CLP,,600000,,True,700000,1,1,31.0,,,,,,,,"Mardoqueo Fernández 101, Providencia, Los Leones, Providencia",Providencia,Los Leones,Los Leones,317,,,-33.4212865,-70.6067962,70,False,True,False,False,,,Los Leones · 1D 1B · <35 m²,535000,12.1,caro,https://portalinmobiliario.com/MLC-2114835107-lindo-y-luminoso-departamento-en-el-corazon-de-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4212865,-70.6067962"
